F,k₋f,k₋s,ka,k₋a
12.3,15.045128859231685,1.004775401560827,5.7275580600826475,0.9005175893708237
12.4,15.04512886262453,1.0143043504371083,5.7275581514856455,0.8756971428318705
12.5,15.045128866017373,1.0239236686302993,5.7275582428886445,0.8515608079345607
12.6,15.045128869410222,1.0336342131723293,5.727558334291645,0.8280897289045835
12.7,15.045128872803067,1.0434368492229273,5.727558425694648,0.8052655696784514
12.8,15.04512887619591,1.0533324501467043,5.727558517097651,0.7830704995790124
12.9,15.045128879588756,1.0633218975909633,5.727558608500656,0.7614871793857757
13.0,15.045128882981599,1.0734060815642523,5.727558699903663,0.7404987477891778
13.1,15.045128886374444,1.083585900515658,5.727558791306671,0.7200888082181982
13.2,15.04512888976729,1.0938622614148534,5.72755888270968,0.7002414160310386
13.3,15.045128893160133,1.1042360798329038,5.727558974112692,0.6809410660588605
13.4,15.045128896552978,1.11470828002384,5.727559065515703,0.662172680492844
13.5,15.045128899945823,1.1252797950070037,5.727559156918718,0.6439215971051102
13.6,15.045128903338666,1.1359515666501758,5.727559248321734,0.6261735577943055
13.7,15.045128906731511,1.1467245457534925,5.727559339724751,0.6089146974468931
13.8,15.045128910124355,1.157599692134154,5.727559431127768,0.5921315331054581
13.9,15.0451289135172,1.1685779747119422,5.727559522530789,0.5758109534355589
14.0,15.045128916910045,1.1796603715955452,5.727559613933809,0.5599402084828963
14.1,15.045128920302888,1.1908478701697012,5.727559705336832,0.5445068997128033
14.2,15.045128923695733,1.2021414671831716,5.727559796739857,0.5294989703242667
14.3,15.045128927088578,1.2135421688375432,5.727559888142881,0.5149046958309204
14.4,15.045128930481422,1.2250509908768776,5.727559979545909,0.5007126749016495
14.5,15.04512893387427,1.2366689586782091,5.727560070948938,0.48691182045364734
14.6,15.045128937267114,1.248397107342899,5.727560162351968,0.4734913509909714
14.7,15.045128940659959,1.2602364817888585,5.727560253754999,0.4604407821818281
14.8,15.045128944052804,1.272188136843646,5.727560345158032,0.44774991866800945
14.9,15.045128947445647,1.2842531373384467,5.727560436561067,0.43540884610008257
